geneIDs	disper	pval	padj	TEB	TEA	log2FC_TE(A vs B)	
ARHGAP32	1.4007635419496638	0.763447082898617	0.9715973705835549	0.0786824587557188	0.12109952205654946	0.6220792248098146
RYR1	1.8423117219179133	0.7639730885141669	0.9715973705835549	0.20260211829111582	0.12556069793213287	-0.6902643048969979
SURF2	0.07710879566574066	0.7600670300171667	0.9715973705835549	0.20389141658402316	0.22608287208046524	0.14905065631998493
ANTXR2	0.6672884028643297	0.7649282191089833	0.9715973705835549	0.12597885308365986	0.09490313117601877	-0.4086539894999457
PHF2	0.048150834517103516	0.7651826088274626	0.9715973705835549	0.12840028546957458	0.11884609226041122	-0.11155394270121466
NOMO1	0.14725579037367284	0.7562685812720731	0.9715973705835549	0.7133702337385984	0.620664773445961	-0.2008367524125726
MTMR7	0.20738550493384444	0.762014194044509	0.9715973705835549	0.300361724906925	0.23779576130447636	-0.3369779825848931
PPP2R5B	0.15759608385691765	0.76000176456299	0.9715973705835549	0.07147830493718609	0.08283041853860232	0.21265525635837124
CSTA	1.3323791928045594	0.765571613563081	0.9715973705835549	0.42958003917719934	0.6405816375028685	0.5764554845880057
FKBPL	0.0789326280182296	0.7645898345979567	0.9715973705835549	0.2294317354604516	0.25679878940607337	0.16257343971744231
MTHFS	0.16088327701817004	0.7659646307936148	0.9715973705835549	0.8716835025340383	0.7255598666449471	-0.26470974804088604
DCHS1	0.1845396218452269	0.7589363318154221	0.9715973705835549	0.27564686181056824	0.22840794749456408	-0.271208326300733
NHP2	0.08644682524067901	0.7656496589072241	0.9715973705835549	0.312248063247028	0.281848975695796	-0.14777029898421534
TCAF2	0.10451456122263246	0.767316247632645	0.9716470603066975	0.09895130101272978	0.0871256326012485	-0.1836214498365929
SLC6A12	1.2526542305914015	0.7673252104684836	0.9716470603066975	0.22560547265578504	0.15362752739446628	-0.5543653193265841
ZFP64	0.17371313298152272	0.7674453825119846	0.9717032229078834	0.19755855393725055	0.228643854128638	0.2108218266784121
GEM	0.6906034698016551	0.7676891430063604	0.9717238574587176	0.1779964052730546	0.13312514909661968	-0.41906496441439556
DTL	0.5299001716684534	0.7676364196276522	0.9717238574587176	0.21591979904215827	0.16829091442510974	-0.3595382476569555
MALSU1	0.0790046218168307	0.7675652342859185	0.9717238574587176	0.289370038692791	0.26215120020963195	-0.14251640231433527
HOXC13	0.3980722010276896	0.7679889495808604	0.9718154006544536	1.333308755159691	1.68425111665768	0.33709635090482165
CRTC2	0.20536457685216075	0.7679686520923019	0.9718154006544536	0.15841664550830628	0.1849784259819956	0.223633085689519
CCDC106	0.3800619447109131	0.7678425778386695	0.9718154006544536	0.2705704095733356	0.21919252002780557	-0.30380550330765765
ADCY9	0.8093066047160871	0.7681927499294045	0.97192346767985	0.09515577878611478	0.06970963497942259	-0.4489332004025752
SNTB1	0.8499316046914771	0.7682260243131149	0.97192346767985	0.0987767966406676	0.13612464284354717	0.4626841761009981
KRT17	1.0260819898766793	0.7683478495893016	0.9719816444908191	0.3770608528582489	0.256943987627203	-0.5533434809098816
RTN1	1.9133939544634766	0.7684840683125	0.9720301593477269	0.5043204598672729	0.3121460821203566	-0.6921193974141285
GNA15	1.2255417702479643	0.7685378905017568	0.9720301593477269	0.09299287611176779	0.13622054456938792	0.5507521994766633
LILRB2	0.41290404014211196	0.7690501552434342	0.9721340047487843	0.3279278666930512	0.40855628652083975	0.31715634672493187
CCL19	2.4341627277432294	0.768933359689349	0.9721340047487843	0.25286261951678424	0.14789429527639653	-0.7737873758201987
TNIP1	0.0813913792581833	0.7702335144806038	0.9721340047487843	0.09263665701510658	0.10200915321298963	0.13904351331252407
ZFP1	0.18831538669823944	0.7702712539881451	0.9721340047487843	0.1341249409097162	0.15562677954884677	0.21451279870465179
TMEM165	0.0365947727908367	0.7689847578013773	0.9721340047487843	0.21298324342433012	0.199187725549759	-0.09661118244109757
LNPEP	0.08240733157277548	0.770003753002455	0.9721340047487843	0.8270448211222482	0.9114228201237144	0.14015497570833899
SLC44A1	0.2516905093303636	0.7706147196932661	0.9721340047487843	0.1269179071666741	0.15034791061685995	0.24440918192379035
OR52N4	0.9742064121540361	0.7703709174404642	0.9721340047487843	0.3015902076738444	0.21196567857391727	-0.5087589036289901
MB21D2	0.8752898548375542	0.7702643516163801	0.9721340047487843	0.20641368340786653	0.1495378415411458	-0.46502799773728176
PSTPIP1	0.16490827637060348	0.7692419309561623	0.9721340047487843	0.13783585820567132	0.11968393531720439	-0.20372173790388137
IRS1	0.2415170327293141	0.7702887690397564	0.9721340047487843	0.1540539478885067	0.13041952099430437	-0.24027582819249949
PDK1	0.10913559869596098	0.7698621641933869	0.9721340047487843	0.10613099033326702	0.11896093618905754	0.1646419202862437
NIPAL4	0.20543140703390653	0.7696958136342141	0.9721340047487843	0.12082449943247954	0.10330369900763212	-0.22602110391460561
HSPA8	0.04801038192686046	0.7708360464215439	0.9721340047487843	0.2647528515665041	0.24591083069406697	-0.10651094589311905
ABHD12	0.06541446341187805	0.7705287021229619	0.9721340047487843	0.14462763582339908	0.15861434746553899	0.13318002343019986
SLC39A13	0.07864861792816698	0.7708691640731018	0.9721340047487843	0.11400637458460397	0.1260367135389069	0.14472954716666075
POU2F2	0.26709735096202136	0.7704838835821468	0.9721340047487843	0.060116963891035664	0.0716701347545668	0.2535999169408232
C11orf68	0.10097451747227226	0.7695064920102079	0.9721340047487843	0.14145082528564834	0.12692330962023773	-0.1563435478581785
CDT1	0.5730124735447842	0.7701711206424176	0.9721340047487843	0.21877504925104355	0.28262867315030954	0.36945962517560504
ITGB4	0.32346248446675363	0.7708955906883501	0.9721340047487843	0.27954001536871614	0.2302506972764278	-0.27984929030925043
ZNF551	0.055854085949298006	0.7704274040835332	0.9721340047487843	0.13322907565155495	0.14475185379783148	0.11967285683798945
WDR48	0.14923178309524285	0.769727596993848	0.9721340047487843	0.12955494422863595	0.1476973666597623	0.18908002969450388
SLCO5A1	1.201541312484425	0.7707412191153831	0.9721340047487843	0.12708633632334515	0.18414821447196436	0.5350584812773445
HIPK2	0.28778356344916994	0.7698880249580367	0.9721340047487843	0.051121849656248504	0.06130262756203885	0.2620088763965054
LRRC23	0.1118573901305273	0.7707451296557798	0.9721340047487843	0.14278552907140438	0.12640137934117246	-0.17583756666889316
UBQLN1	0.04353544316076388	0.7696551449964371	0.9721340047487843	0.21285347936962332	0.1982270575481517	-0.10270677245884707
RFWD2	0.09396623885562422	0.7701849829036804	0.9721340047487843	0.12211512695335117	0.10996360483734083	-0.15121581725357602
PCOLCE2	0.40537197072083747	0.7702896484976892	0.9721340047487843	0.23464577432062259	0.17955879329856647	-0.38602817349676677
RPL38	0.11790133122109937	0.7703312072415531	0.9721340047487843	0.12196255446411987	0.13693916020723818	0.16709679756922124
ACTR8	0.02314610455201228	0.7690847830328671	0.9721340047487843	0.27553787102974625	0.29090894563545805	0.0783170386968266
SPCS3	0.08757680311309794	0.7710664284749611	0.9721545259905684	0.0859080374335342	0.09496326051042775	0.14457635578746375
BBS9	0.13105524588424652	0.7730726378763353	0.9721545259905684	0.24148795652656427	0.2739165711446605	0.18178530662703296
SRXN1	0.35579621427350344	0.7731875065091967	0.9721545259905684	0.035509217959907594	0.02837493130696597	-0.3235766876204442
DGCR8	0.0650311278691119	0.7730136983236238	0.9721545259905684	0.09999614257186751	0.09156397596542916	-0.12709233275850185
SH2D1A	0.3812648520350685	0.7727958361975822	0.9721545259905684	0.13631024292969918	0.10666649437004813	-0.353786902407879
NOXA1	0.4769019668836199	0.772508834584218	0.9721545259905684	0.6333014895387131	0.48840340039852803	-0.3748192278608148
VCAN	0.9004093243754112	0.771496541178184	0.9721545259905684	0.3808808564758231	0.5263044564169004	0.46655783256414995
TP73	0.9193436248085829	0.7718901354329792	0.9721545259905684	0.3864815732877738	0.2800509251386882	-0.46471043662522327
MTERF3	0.09891315623599574	0.771717132511311	0.9721545259905684	0.21608273256029426	0.1941063446133855	-0.15473651410054856
GAS2L1	0.9501439465274321	0.7713040247772831	0.9721545259905684	0.07488381386982533	0.10622933590345073	0.5044564114504371
LSM3	0.03421115056432866	0.7731131851102157	0.9721545259905684	0.8232941706397104	0.7730549058629896	-0.09083712654678405
LRRK1	0.24976558837517582	0.7722877175221183	0.9721545259905684	0.21980512448453593	0.18595783090384585	-0.24124951850830767
PDXDC1	0.03327731782462638	0.7726360083507376	0.9721545259905684	0.14622890450881662	0.1373611513750305	-0.09025447417595434
ARRDC2	0.1616198943693155	0.7716523805381231	0.9721545259905684	0.09369836746704382	0.08167332429716238	-0.19815896162856372
TMTC2	0.3353590815659325	0.7713585912955184	0.9721545259905684	0.13094196088754123	0.15985625848120605	0.2878477388077805
TRIM16	0.4648805281110662	0.7716712060076389	0.9721545259905684	0.0828652666177495	0.10429512341913821	0.3318322817568906
KDM4C	0.08735709102510021	0.7710681659057709	0.9721545259905684	0.1354240509667788	0.14975055648833563	0.1450773835909578
ZNF627	0.09685729036190627	0.7727765581698824	0.9721545259905684	0.13238226576908738	0.14725202283288316	0.15357758444173397
CYP2U1	0.263041443201649	0.772775163706035	0.9721545259905684	0.12297278393438421	0.10329514860147593	-0.2515665591639795
SNX18	0.1656404852813172	0.772980555828477	0.9721545259905684	0.16730698574326633	0.19176282454342536	0.19682537924261156
GTF2B	0.048347464298332664	0.7729248970897103	0.9721545259905684	0.16675536943333613	0.15469441134341133	-0.10831213878668722
IFI44	0.7756628925870895	0.7730482815289104	0.9721545259905684	0.13690105439044584	0.1852349578171381	0.43622283380019766
ECHDC1	0.07696640060720959	0.7728499980482175	0.9721545259905684	0.1273768766581526	0.13995055078493285	0.13581376280728508
CREB5	0.6276640360580789	0.7730191387354326	0.9721545259905684	0.1530249161865524	0.20249057547028312	0.4040881841625721
DLG3	0.3208330116891445	0.7714810738725246	0.9721545259905684	0.10947402689250542	0.08982133738007286	-0.2854585176640474
SLC45A3	0.2442462197376337	0.7728388870622749	0.9721545259905684	0.07027791923274508	0.08418341974432433	0.2604646397034682
C19orf47	0.11426982194991293	0.7713270050654546	0.9721545259905684	0.16289854801623163	0.183944787995425	0.17529905411416813
DEPDC7	0.9505858258398264	0.7725575212236386	0.9721545259905684	0.23906672538924628	0.1698360974168103	-0.49327021612688293
CHST7	0.46404448396719117	0.7717809598274566	0.9721545259905684	0.2860970211303397	0.22701038646552485	-0.33374616923055056
C14orf159	0.07513038838630486	0.7722879493419356	0.9721545259905684	0.15719271394052528	0.14307282634012947	-0.1357846599576833
CCDC65	0.5936873381660328	0.77333581169105	0.97224561140205	0.27189219112023266	0.19474832437106476	-0.4814238017483745
PSMA4	0.0695724132467652	0.7735726514735639	0.9724471135945114	0.20270492548157876	0.18558204499855638	-0.12732400800495158
TMED1	0.1027946383229302	0.7736478441174811	0.9724471135945114	0.10700173502594325	0.09541964410698509	-0.1652759794903158
TJP2	0.366638176282314	0.7739498883281015	0.9725457993012454	0.2072904574994123	0.16950192659350247	-0.2903520328932627
SOCS3	0.25386461353992024	0.7739540111636549	0.9725457993012454	0.1372172455663966	0.1160383468183459	-0.24186016497522678
TSPYL5	1.103514678049866	0.7738894714049537	0.9725457993012454	0.05310725832899588	0.03524391972263625	-0.5915346666026702
TMA7	0.09674127995456044	0.7747859503666993	0.972608488492564	0.3376050557868699	0.3744429832513429	0.1494095458068807
SSNA1	0.06750502991775864	0.7746581970458054	0.972608488492564	0.1571790661519036	0.17145973571983658	0.1254607393374827
DMD	0.560310017707951	0.7743307066712	0.972608488492564	0.2566506468004351	0.32897883258519695	0.35818886355375446
TMEM170A	0.12887144897722294	0.7748461582778755	0.972608488492564	0.0641633240655178	0.05689116726517639	-0.17354420259742342
FAM122C	0.05885093659103767	0.7745838549901509	0.972608488492564	0.2816302141043402	0.3103780599735422	0.14022446102223074
ZNF821	0.16526919942307577	0.7743909831009682	0.972608488492564	0.16737084927459447	0.14573429124329992	-0.19970789463468108
GZMM	0.43162909617239414	0.7749904716359288	0.972608488492564	0.3513641686733099	0.4787547001427386	0.44631957461475436
DMRTA1	1.0720369295989982	0.7749658583683741	0.972608488492564	0.16941251946102093	0.11747638513150528	-0.5281697144590081
ZNF879	0.5241401837746168	0.7742908887960562	0.972608488492564	0.16124118993111183	0.20966356605505906	0.37885584606005285
SERF2	0.07104851372789474	0.7748407924766754	0.972608488492564	0.43580341113935517	0.4760277020571821	0.12736804365459298
HCN3	0.19306634033842582	0.774562699123344	0.972608488492564	0.0925919278821859	0.10843346169967058	0.2278516989081325
MCUR1	0.04678363959086291	0.7749272518017695	0.972608488492564	0.09192647779248855	0.09900684211682304	0.10704776560182738
FAM210A	0.08907722025884768	0.7742629631723457	0.972608488492564	0.12402992890667594	0.13738554132137926	0.14754188998990259
JPH4	0.5612773119236916	0.7751260433850883	0.9726833811831286	0.055663051765325836	0.043393140022165495	-0.35925302110286683
BEGAIN	0.558874092393651	0.7753396355612052	0.9728561552136681	0.24306970353998658	0.18728164119822632	-0.37616060323191247
ZNF34	0.1557540797570317	0.7756925316699699	0.9730809350777168	0.07623946124282795	0.08848394821393489	0.2148778367717168
WDR11	0.1671858049965493	0.7758609137474745	0.9730809350777168	0.1846200210797907	0.21128000716425976	0.19459724130654132
LSM4	0.1255407456922893	0.7758838373417871	0.9730809350777168	0.09481633618369464	0.08421979742228103	-0.17097624135344347
ATAT1	0.044159126122221865	0.7758984141353923	0.9730809350777168	0.1809977463881417	0.1651758029804479	-0.13196937614878923
KCNG1	2.0118072082087104	0.7756825944376053	0.9730809350777168	0.07719124239694637	0.12446388741362059	0.6892181287766923
BRSK1	0.5877219523005568	0.7760585473101316	0.9731865305603372	0.15795986608921564	0.12067767947595215	-0.3883991897376595
TTLL11	0.15540117839790707	0.7767797260130597	0.9732615673686303	0.07479104078667873	0.08704752097191736	0.21893775179120611
KCNMA1	0.8420097332874688	0.7766595102206564	0.9732615673686303	0.1588932761442057	0.222241894067003	0.4840727241874374
EIF1AY	2.201133117496878	0.7769699036743279	0.9732615673686303	0.05374221677861799	0.08745843337553937	0.702541674567505
RGS10	0.14439770493196638	0.7763688049898895	0.9732615673686303	0.10189141743770165	0.11553635058404763	0.1813142955823519
FAM219B	0.14247912517239703	0.7768420511364795	0.9732615673686303	0.02351765759100462	0.026828203594882184	0.19000608376703987
CYBB	1.2851792366172603	0.7772575017180035	0.9732615673686303	0.38237596771342386	0.2638388348961684	-0.535334919939779
SLC16A13	0.049740601437343275	0.7772001032188297	0.9732615673686303	0.2656618391951287	0.2884558804052508	0.11875966638431912
TET3	0.11034864402754092	0.7771779933958105	0.9732615673686303	0.10091609089165328	0.09052083051506152	-0.15683450166122004
POLE4	0.08268841180741678	0.7770009859150752	0.9732615673686303	0.06719769760719767	0.06054948305084724	-0.1502971600576215
FAM83H	0.3946278822197304	0.7770411304901694	0.9732615673686303	0.06897281654296146	0.055407851549052804	-0.3159374539006463
ZFYVE9	0.1639935449482844	0.7770936945207748	0.9732615673686303	0.12043172787290278	0.13896155829733683	0.2064703156626515
FADS3	0.15546905471328437	0.7765336955214008	0.9732615673686303	0.15376860548340673	0.13495926798042357	-0.1882369286786605
HSD3B7	0.4851687252941787	0.7767741649441311	0.9732615673686303	0.2443688120213124	0.19037346105389827	-0.36022779627305956
RIMBP3	0.4583346355716667	0.7771687451674111	0.9732615673686303	0.28240095674759275	0.3771151322709398	0.41726006546183037
ZCCHC8	0.0817019048667722	0.7771340663331658	0.9732615673686303	0.2266018723015081	0.20609789914814866	-0.13682998260816825
ADCY6	0.5507072214195426	0.7773581761145074	0.9732925346896764	0.1614976312689711	0.12588934457616524	-0.3593568278612733
ZNF777	0.05384123960763415	0.7774645045471937	0.973306490838974	0.19137097037481032	0.20768490852999527	0.11802438646743774
CLEC4E	1.5865778373258383	0.7775971566557627	0.973306490838974	0.44311978181224143	0.2927060426642326	-0.5982442039943461
SMARCAL1	0.1922407977616193	0.7775567406804584	0.973306490838974	0.2725343219439336	0.23610896507210016	-0.20698510707255235
FAM117A	0.23251426039882128	0.7778164661844461	0.973456963753888	0.1384183496861182	0.11822909072061603	-0.22745014937015995
WDR33	0.04302044409381745	0.777989671956756	0.973456963753888	0.24178499069317827	0.2258931329374352	-0.09808427503285433
ARL6	0.12784786971074916	0.778039485821459	0.973456963753888	0.1265802749568896	0.14391843950390718	0.18519884209045445
FTSJ1	0.07738818195665993	0.7780971548607076	0.973456963753888	0.19440918850703937	0.17727789859167414	-0.1330837224798529
FAM105A	0.9808807648841295	0.7779611560214198	0.973456963753888	0.08802097184952805	0.06269446397055176	-0.4895092445922029
ZNF618	1.2900279832144286	0.7783540033044611	0.9736832509858443	0.2130347102007438	0.14360907703917822	-0.5689415711217456
SMAD7	0.1838881903993063	0.7785466978348194	0.9737686346562269	0.08545310917971444	0.07421150664236517	-0.20349008784269484
ENPP2	1.5082041661762817	0.7785742196724685	0.9737686346562269	0.22379359832515494	0.14982559245913182	-0.5788846894276491
IL4R	0.21646923675222823	0.7813522184082442	0.9738612371588125	0.1604786632415237	0.1382327984156492	-0.21528152996684424
ATG3	0.10716984372705649	0.7809462926340102	0.9738612371588125	0.16670198371829414	0.14985601086290234	-0.15369431935017897
METTL25	0.06563681961331877	0.7814001142753576	0.9738612371588125	0.2707095994716172	0.2960612140419072	0.12914945338721262
CD200	0.42828251189303285	0.7796718168753318	0.9738612371588125	0.1463573107430189	0.11843402114391273	-0.30541124560479727
CELSR2	0.9754574788211255	0.7811697021021738	0.9738612371588125	0.07602810002651983	0.10494013504479127	0.4649619085692325
CDYL2	0.04760518279948646	0.7809522784981383	0.9738612371588125	0.25472948163581716	0.23631102485284922	-0.1082790041608821
NR1D1	0.27480187147988316	0.7812587676996908	0.9738612371588125	0.1925982171913753	0.16255528209266237	-0.24466391285068267
APBB3	0.10261274285752973	0.7799248488179085	0.9738612371588125	0.11874892426793923	0.132975720596814	0.1632484106544938
MICB	0.05023665240172753	0.7789157280848211	0.9738612371588125	0.11883804170703414	0.10948320586511862	-0.11828715164643899
PPP2R2D	0.09545037312014779	0.7803773782854663	0.9738612371588125	0.10077594190592563	0.11182653075047147	0.15011123952400363
HMHA1	0.095183406061971	0.7809019885813104	0.9738612371588125	0.23178420389084728	0.2098955643455189	-0.14311057098138624
SKA3	0.7581831844383004	0.7812474807011361	0.9738612371588125	0.14501816934773842	0.19213728734495814	0.40590385741814083
PHKA1	1.7146538317844349	0.7806533151991029	0.9738612371588125	0.19900562935877678	0.13012495775975988	-0.6129115462807859
LAMB2	0.7044620942833542	0.7789323499498629	0.9738612371588125	0.5866878503707976	0.44041886783538076	-0.41371683953180327
GTPBP8	0.22655490878736692	0.7813061162685211	0.9738612371588125	0.17477163506974064	0.1484745130826278	-0.23525575724728354
FRAT1	0.11404550323034914	0.7796028295871122	0.9738612371588125	0.07579049822009923	0.08763035700222306	0.20941374589556405
CD36	1.3440253528774833	0.7806115132402882	0.9738612371588125	0.1687304813516404	0.1110471098405569	-0.6035487764775813
ZC3H12C	0.6654968237070205	0.7804698210781053	0.9738612371588125	0.0839944106247662	0.10993186345135934	0.38824437551013036
SRD5A1	0.23579821042643273	0.7813750205975833	0.9738612371588125	0.039664664277247935	0.04650300776162495	0.22946969308153697
UFM1	0.13329833737098667	0.7806405623355845	0.9738612371588125	0.08125656972848522	0.07217041568688164	-0.17107689761507494
LACTB2	0.10394587059375743	0.7808184822497007	0.9738612371588125	0.6276214687547699	0.5647106109260122	-0.1523829628977198
CDK13	0.05314591478322297	0.7804990826674987	0.9738612371588125	0.2522556709372845	0.27208035101896877	0.10914606962845963
DAPK2	0.39587715549874025	0.780953957332927	0.9738612371588125	0.10329726056596995	0.12752970622458143	0.30403134687720534
CDKN1C	0.7851377316858733	0.7794640609854523	0.9738612371588125	0.40817864398801235	0.29885120184335723	-0.44977335753109604
TRIM22	0.16697847380781608	0.7789644326210029	0.9738612371588125	0.13386356191920948	0.11719592103139849	-0.19184094992285017
SOWAHD	0.42522545144428464	0.7796210198130502	0.9738612371588125	0.25978520753839357	0.2088885248436461	-0.31458604338746055
RSAD1	0.09066912674423656	0.7801265126196123	0.9738612371588125	0.07715245693928993	0.06988625302599681	-0.14270340230311707
COL5A3	0.8163602730311458	0.7804178605894792	0.9738612371588125	0.06586717206808483	0.08988510631830669	0.44852247448769234
LYRM7	0.15116649173292726	0.7806098006114657	0.9738612371588125	0.03839705083192279	0.04365946080249661	0.185298807144485
ABHD4	0.2565389347422489	0.7799007264250897	0.9738612371588125	0.16257877781082422	0.13789882595955985	-0.2375287736720999
CASR	0.6855257023238713	0.7810653447173797	0.9738612371588125	0.10029354829356847	0.1360371290257731	0.43977166143200375
DESI2	0.054349152063770736	0.7806449826116343	0.9738612371588125	0.03405329652941474	0.03689146797090389	0.11549273224027701
FKBP5	0.15816961052506504	0.7790355130789303	0.9738612371588125	0.11963017541595554	0.10511337407121156	-0.18663509775138154
FGFR3	0.4698829759837241	0.7806242229038142	0.9738612371588125	0.2891689388584671	0.38708390123044073	0.4207337141527505
TRPM2	2.613087941169952	0.7813005356036192	0.9738612371588125	0.20712517068429573	0.12283742271621687	-0.75375273813393
CDC25A	0.773957687817822	0.7814598129635789	0.9738612371588125	0.13326034857406732	0.10026882147756905	-0.4103745018027376
VCAM1	1.1493571008200316	0.7795613216519413	0.9738612371588125	0.5311065726755173	0.372583004060339	-0.5114395184668036
ID1	0.7951381893856997	0.781879689983874	0.9742130706914128	1.1593318438281153	0.8482803175980507	-0.45068058536305955
HAUS4	0.12925667614386435	0.7818941670670937	0.9742130706914128	0.08868982163366937	0.07878202321716406	-0.1709020775264385
SLCO4A1	0.13618106185024248	0.7820258028556988	0.9742823650625678	0.5013945966625227	0.44470532154872555	-0.17309678013775098
GLCE	0.05488892858692044	0.7825859991430723	0.9743251800332149	0.12008864757192204	0.13049097160250106	0.11985021905195303
CEP170B	0.42969728842863625	0.7824583731058282	0.9743251800332149	0.11497864247430087	0.09177954940106847	-0.32512127354950815
DTWD1	0.05803249735078795	0.7824568132518764	0.9743251800332149	0.10875968395506434	0.11989903654756677	0.14067620182626372
KIFC3	0.7971328179225023	0.7826365774096263	0.9743251800332149	0.06235005171590315	0.08326432313120163	0.41730770928227434
AAK1	0.16891814566393512	0.7826635291018837	0.9743251800332149	0.07725686331909755	0.08839824473833444	0.19435461895763817
TSEN34	0.07088797330738882	0.7824139195691892	0.9743251800332149	0.3301808321246341	0.30295938682886125	-0.12413196398634474
TSC22D2	0.07681808384860207	0.7824424651667068	0.9743251800332149	0.17088341081039984	0.18698265491668375	0.12989209908374333
C6orf222	1.2768908172882774	0.7826683620819247	0.9743251800332149	0.038582173640551186	0.05604601553513019	0.5386773873743493
SLC14A2	0.30945947743333857	0.7829724089551876	0.9744461829167468	0.30619539098029314	0.24671699955030738	-0.31159544163877917
KLF11	0.12658166979054455	0.7828770386654458	0.9744461829167468	0.14563274246752037	0.16349567176799631	0.16691769194079287
CCDC53	0.07527118337396053	0.7830696970864213	0.9744461829167468	0.2717080870351764	0.24862083192908827	-0.12811032131427158
CACNA1E	0.8671109156657075	0.7830631417854103	0.9744461829167468	0.12384893832101866	0.16983546701999247	0.4555562694117712
PDE9A	0.8866294881974285	0.7836360340679722	0.9744674073695273	0.24988979281124007	0.18495865575779427	-0.4340891554351658
SAC3D1	0.1787696218428333	0.7836783871089876	0.9744674073695273	0.1417280561530839	0.1631910854325339	0.2034368709472716
ZNF326	0.07124627526156642	0.7837568586250432	0.9744674073695273	0.24358262670326472	0.2654564142474168	0.12406376377747574
ALAD	0.09635954858883487	0.7835720904183701	0.9744674073695273	0.11146624502065905	0.10085589817099772	-0.14431143247825018
MDGA1	0.4976405271248104	0.7838309026184918	0.9744674073695273	0.06738316104195674	0.08455874987766383	0.3275659390091703
NET1	0.7900265250782825	0.783581295829348	0.9744674073695273	0.19968300263799962	0.15050355150546987	-0.4079140019522294
MCEMP1	1.8937372596952735	0.7838101157055831	0.9744674073695273	0.28853166298456323	0.18540984543226696	-0.638011792088409
AGER	0.2091019408373607	0.783847105381746	0.9744674073695273	0.06191104600551548	0.0531336465785777	-0.22057110543323777
NUCKS1	0.0910543772146709	0.7833790924595619	0.9744674073695273	0.09931077158993377	0.10931075737252449	0.1384132738974797
NOL3	1.12906997712724	0.7832153023596167	0.9744674073695273	0.11065869402789216	0.15681362455417036	0.5029341090482631
MPP7	1.0199564561923402	0.783964829622693	0.9745192295290429	0.10980405930586871	0.1540679517550407	0.48863540293382
MATN4	0.4862123915963852	0.7840919061569884	0.9745826660176475	0.22722988540084044	0.17620259358193746	-0.3669174314739281
ZC3H7B	0.13436152028621468	0.7841789448055494	0.9745963301617456	0.09649911455470127	0.08591293197318431	-0.1676403965391291
SLC25A13	0.15408113722316966	0.7862943854652786	0.9746181442681724	0.1598678073908939	0.1406742858438774	-0.1845208129695819
SNRPB2	0.06531248282914802	0.7863162473186058	0.9746181442681724	0.21693895174707511	0.19991826077772346	-0.11787885892009253
AQP3	0.7700459597165803	0.7862613679315703	0.9746181442681724	0.2854885644533572	0.21538315464800176	-0.40652753853056134
MXRA8	0.4521399335836527	0.7859972526944772	0.9746181442681724	0.26955734538227266	0.21416145156179026	-0.3318934007018566
ZNF346	0.053902429237611	0.7863949493394345	0.9746181442681724	0.08251368042848159	0.07627415201696194	-0.11343909645351191
PFN2	0.2210414011722778	0.7857745162371075	0.9746181442681724	0.09861904393286644	0.1152223435673355	0.22448233521302674
RRP9	0.12833162362110503	0.786532824941099	0.9746181442681724	0.18215018546030715	0.1626630965515639	-0.16324148072115374
SOX4	2.0246990222388654	0.7853875276950311	0.9746181442681724	0.12070525340839842	0.07677710240226202	-0.6527404488693382
SHISA5	0.08625359802091055	0.785440594554672	0.9746181442681724	0.11631832919923804	0.10577369207683	-0.13709760514313007
HIST1H2AM	0.5529443658169466	0.7851390488260819	0.9746181442681724	183.94955343184364	237.13732580712713	0.36641258934512777
C12orf77	1.4416466621314032	0.7852536250675335	0.9746181442681724	0.09147536288746279	0.1368123970782869	0.5807438251572341
C11orf65	0.5840680169329758	0.7844479047930032	0.9746181442681724	0.441731095113237	0.33469423797259595	-0.4003246785868515
CYBA	0.04503523668952715	0.7855107262404859	0.9746181442681724	0.3889428686346435	0.36352352898707035	-0.0975095096659111
MFI2	0.3579263053773631	0.7845221818963295	0.9746181442681724	0.3481570244254239	0.28789319884138814	-0.2742044243226758
SLFN5	0.18618393349535406	0.7849029222377981	0.9746181442681724	0.26800299713908127	0.30733389428224134	0.19755774839401252
PCGF1	0.055580781967917665	0.7857643457825435	0.9746181442681724	0.24982739399167495	0.23087743762127513	-0.11380448617386518
TMEM91	0.18673626931547094	0.7866300003362964	0.9746181442681724	0.14969102856519045	0.18030177102979197	0.2684258089147664
TICRR	0.8458495676954922	0.784959257231153	0.9746181442681724	0.1989934631105617	0.14860766034568898	-0.42121255430612203
GRB10	2.1134069594260207	0.7866044813693753	0.9746181442681724	0.11245431808436296	0.18054085198994305	0.6829862611425166
FAT1	0.62705486181411	0.785625382254335	0.9746181442681724	0.4345338365889039	0.33573464774039985	-0.37214709169088334
HS6ST1	0.09094391647534973	0.7851189665221978	0.9746181442681724	0.0743529866617107	0.06688650928818612	-0.1526754395777945
CD1E	1.8496695587612746	0.7842748938386239	0.9746181442681724	0.23625161120903848	0.14945930315986858	-0.6605714673863918
RALB	0.2494797924308272	0.785100263333908	0.9746181442681724	0.08487973131034662	0.07248809094660748	-0.2276760948330021
CAMSAP1	0.14553132499840463	0.7864247871269646	0.9746181442681724	0.1167115395448345	0.10348829101804467	-0.17347966472840337
PARN	0.02665634597985569	0.7849091861937174	0.9746181442681724	0.21300059006338787	0.20196297905313693	-0.07676656395339698
BABAM1	0.04788411314298954	0.7855369539816495	0.9746181442681724	0.09560453548789609	0.08918894789358928	-0.10021411592084206
