baseMean log2FoldChange lfcSE stat pvalue padj
HMGA1 1955.34190035279 -0.89565975531941 0.623724530203516 -1.43598609954809 0.151006296704462 0.864111608747171
HMGA2 167.776735273051 -0.773527863865279 0.429171595609876 -1.80237432248062 0.071486532299047 0.745221198300066
HMGB1 625.279518342104 0.377124853912736 0.434767940766664 0.867416427365182 0.385713884254494 0.96070649946829
HMGB2 369.144531342513 0.142116267856832 0.399332333363194 0.355884700494754 0.721926913928839 0.989133059435958
HMGB3 244.746763176856 0.28652446501122 0.284311067942357 1.00778512452886 0.313557628670905 0.941111749726129
HMGCL 15.3491158752944 -3.49776026327416 1.71203904846197 -2.04303766693663 0.0410487095357366 NA
HMGCR 430.209226775691 1.0506330291451 0.49843924457505 2.10784572158003 0.0350443365193875 0.657978014162082
HMGCS1 308.780126190609 0.843148551674281 0.592890430856905 1.42209843133356 0.154997678124411 0.864195670564973
HMGN1 187.178779625109 0.334550879355665 0.612374207947048 0.54631771719653 0.58484755963327 0.985864691629559
HMGN2 298.171771606352 -0.594208960321733 0.935518539694213 -0.635165349599548 0.525320579633586 0.985864691629559
HMGN3 30.0592508831305 -0.699967855160434 0.842798148512734 -0.830528468050921 0.406240059185488 NA
HMGN4 60.5219032565238 -0.063502327251332 0.65589875286684 -0.0968172709183734 0.922871508158978 0.993322888964188
HMGN5 21.4922488074254 0.655131571449012 1.00131820646732 0.654269109677268 0.512938443655563 NA
HMGXB3 87.0474085706221 -0.258176230906386 0.48640613446447 -0.530783254184565 0.595568985661263 0.98655347218636
HMGXB4 45.2339322754978 1.1481143961177 0.703797842915297 1.63131275219876 0.102824343956567 0.809494435093526
HMHA1 3396.4278245985 -2.04914291018405 0.60577936503523 -3.38265551528795 0.000717886194322713 0.135888299888507
HMMR 89.3952241959501 2.8587585359469 0.899232903618831 3.17910802022729 0.00147729026679428 0.208355860569633
HMOX2 79.5214157024811 -0.294769307761827 0.560339841286018 -0.526054522707704 0.598850325068149 0.98655347218636
HN1 362.327613641981 -0.117690815934746 0.411215918926211 -0.28620199393561 0.774723416654322 0.989133059435958
HN1L 108.649806955109 0.188233604581955 0.523969839950059 0.359245113420834 0.719411730419718 0.989133059435958
HNMT 32.388241963039 1.78670136486705 1.04501001440128 1.70974568687814 0.0873129104162306 NA
HNRNPA0 355.997384341559 0.219190169425818 0.551176607182726 0.397676836370438 0.690868414111779 0.989133059435958
HNRNPA1 384.360628480625 0.467568658269615 0.627926181722686 0.744623606849554 0.456499292765057 0.979531165002013
HNRNPA1L2 151.016208429035 -0.0895855317013977 0.427456240197278 -0.209578252173959 0.833996854929466 0.989133059435958
HNRNPA2B1 2269.96792733957 -0.0336962473743317 0.35530413345084 -0.0948377578584911 0.924443695584665 0.993322888964188
HNRNPA3 981.143535313088 0.0402828981724842 0.46021563535918 0.0875304858798311 0.930249854190176 0.993322888964188
HNRNPAB 486.727752757139 0.36196400841636 0.42038933118565 0.861020919335631 0.389226521585995 0.962760099645138
HNRNPC 1480.77213766 -0.191455731594477 0.276076712192075 -0.69348743714854 0.488003707076653 0.979531165002013
HNRNPD 837.700742368157 0.335876213063227 0.351080249820841 0.956693557198468 0.338721951004442 0.947874334921948
HNRNPDL 530.926668981994 0.255925773125322 0.293009826370988 0.873437509912339 0.382424653265013 0.959002020924457
HNRNPF 573.252043247642 -0.0391160464222247 0.400728510753143 -0.0976123369627699 0.922240127812887 0.993322888964188
HNRNPH1 911.094520084521 0.281385667707272 0.260933790130611 1.07837956734704 0.280864401644696 0.92906836759395
HNRNPH3 329.62857894246 -0.0807752928485005 0.381949863253993 -0.211481402716947 0.83251164252931 0.989133059435958
HNRNPK 1707.76013135718 -0.0313355598693226 0.243880391468926 -0.128487410080754 0.897763260940948 0.993322888964188
HNRNPL 982.032153697604 0.508812242458001 0.358442659938818 1.41950805337972 0.155750950646605 0.864195670564973
HNRNPLL 100.966180300833 1.41683310834585 0.992284363310067 1.427849879262 0.153335072486922 0.864195670564973
HNRNPM 1287.53423921434 0.255435670967593 0.296223213716369 0.862308081000602 0.388518007041377 0.962662771150061
HNRNPR 554.757026710545 -0.741693565161249 0.295844616291852 -2.50703756065503 0.0121747773549338 0.486810642701498
HNRNPU 2518.76810960863 0.0843634714823914 0.31351082591767 0.26909268997475 0.787858355590841 0.989133059435958
HNRNPUL1 991.878740656439 0.00150327234209732 0.287872874515894 0.0052220006647911 0.995833465229478 0.998808528503606
HNRNPUL2 327.346291941141 0.978728906913044 0.444862753394286 2.20006934598453 0.0278019753611522 0.615321873146977
HOGA1 34.8914532417553 -1.69570692604963 0.986002064326666 -1.71978030006216 0.0854723848561011 NA
HOMER1 6.8697482652132 -1.60098543334905 1.82224486757718 -0.878578648695931 0.379629776758727 NA
HOMER2 33.6095726760249 -1.19917438931898 0.704565233657034 -1.70200619053354 0.0887542078001048 NA
HOMER3 72.6058331997525 -0.0983798988600998 0.534684039738702 -0.183996325957621 0.854016337178638 0.989133059435958
HOMEZ 23.9150438013012 -2.39540539341036 1.20102095171335 -1.994474276234 0.0461002484273709 NA
HOOK3 246.004535602053 -0.00860016994648353 0.343253965338577 -0.0250548305771225 0.980011228837836 0.995759464527945
HOPX 4.79513772228172 -0.269251245039369 1.92952322712889 -0.139542888758075 0.889021167116097 NA
HOXA11 7.85598436648965 0.147663183888199 1.90489005718469 0.0775179561315136 0.938211507326022 NA
HOXA2 8.08368985560178 -1.3103161574069 1.4368011085084 -0.911967668766061 0.36178573749214 NA
HOXA3 9.80830889268383 1.73632057581685 1.37778498343139 1.26022608512724 0.207587815384084 NA
HOXA4 13.1296125364317 -1.0716028693914 1.33480331635103 -0.802817056464057 0.422080482167522 NA
HOXA7 34.8073167878104 -0.677563281209549 0.745567090230412 -0.908789148673599 0.363461435602063 NA
HOXB2 96.2847452672308 -0.495286114932995 0.416657888097717 -1.1887117202899 0.234553126975176 0.910164124961529
HOXB3 299.507034221425 -0.368025526619418 0.458887602809187 -0.801994920687471 0.422555896409242 0.975272894487763
HOXB4 25.511554660538 0.570949712588336 0.835781203609498 0.683132989977005 0.494522810973332 NA
HOXB6 13.5343024628628 2.1574384686377 1.58996813076485 1.35690673724376 0.174810845876823 NA
HOXB7 80.0447456274297 -0.393826969542459 0.526150265714288 -0.748506643834552 0.454154619166958 0.979531165002013
HOXB8 7.32107025834183 1.3921506147399 1.76714345789497 0.787797169788487 0.430815356810127 NA
HOXB9 16.2567973621108 0.816724555099007 1.21815710117278 0.670459133975992 0.502565149114931 NA
HOXC10 45.9991917919474 0.602614651931792 0.808248216109338 0.745581171626454 0.455920460223276 0.979531165002013
HOXC11 26.6885600304049 -1.02952402277003 0.751223502656027 -1.37046301018278 0.170542414503028 NA
HOXC13 21.4616807568033 0.23869708801216 0.94822281601579 0.251731010876862 0.801248985481794 NA
HOXC4 40.8267151924458 -1.13890435282575 0.669785798076787 -1.70040086860006 0.0890555485618695 NA
HOXC6 8.20243776604857 -0.500271787155556 1.26366315729387 -0.395890142296215 0.692186073527717 NA
HOXC8 33.9522378474261 -0.544428887988373 0.647334842170403 -0.841031337295233 0.400330378975036 NA
HOXC9 31.1520051801094 -0.258043044964736 0.759958516214136 -0.339548856232603 0.734196298761795 NA
HOXD13 11.440955058504 -1.37268220639812 1.31629539845303 -1.04283750289741 0.2970235588013 NA
HOXD3 4.75469824301515 0.672772198091153 1.74715557797339 0.38506713802301 0.700187674320386 NA
HOXD8 99.3576847492067 -1.00305569096903 0.506692179747641 -1.97961549647087 0.0477467503652444 0.702356228779875
HOXD9 13.1941741872605 -3.21114294055273 1.64613166443984 -1.95072059539383 0.0510902920238404 NA
HP1BP3 284.944811078409 0.041756379449386 0.332821279550031 0.125461868020699 0.900157911369711 0.993322888964188
HPCA 348.292745666827 -0.242665020001502 0.814121046941522 -0.298069950301791 0.765649775877613 0.989133059435958
HPCAL1 190.39737666575 -0.358056817668741 0.61153536050934 -0.585504683442214 0.558208418391766 0.985864691629559
HPDL 6.59933668041838 0.192537162904933 1.40594885173651 0.136944642521758 0.891074551590671 NA
HPRT1 94.6029979643013 1.88532482516048 1.573723050834 1.19800292952521 0.2309158765083 0.910164124961529
HPS3 63.7813883419511 -0.422162641955281 0.744130875393267 -0.567323109301401 0.570494679210384 0.985864691629559
HPS4 53.5842367496933 -0.77512113413054 0.516293359128264 -1.50131920239938 0.133273020666088 0.830275684830228
HPS5 62.6371715445292 0.331508068427715 0.519686281321104 0.637900364783505 0.523538540284187 0.985864691629559
HPS6 53.2979347762922 1.64437229293688 1.57908241357237 1.0413467206039 0.297714660480602 0.934729154575592
HPSE 43.9430136707162 0.802652306410788 0.609749131694478 1.31636482069312 0.188051624039257 NA
HRAS 72.4114985481245 0.132014822117103 0.722088407484908 0.182823627617734 0.854936408902774 0.989133059435958
HRH1 15.9191728014553 0.0357477257394641 1.01968725941381 0.0350575388771794 0.972033859649847 NA
HRNR 341.439335917691 0.943687061856484 0.812501075252539 1.16145946214677 0.245455099550099 0.916473936353862
HS1BP3 34.1212710394994 0.00517664595111865 1.15009920076201 0.00450104299497715 0.996408699413061 NA
HS2ST1 84.1066304887426 0.625909082299654 0.581452172551154 1.07645841196782 0.281722290778536 0.929384259797548
HS6ST1 8.80505316081411 0.240192353201379 1.33597425171121 0.179788160508127 0.857318878707593 NA
HS6ST2 75.1220722142878 0.826955347308884 0.836932539992301 0.988078856769616 0.32311402971989 0.942889675056405
HSBP1 113.365109791734 0.14482452688867 0.824162664687675 0.175723231703966 0.860511383038049 0.990089405786702
HSCB 32.6606859053036 -0.0641907527009355 0.837367849833097 -0.076657770791809 0.9388957996665 NA
HSD11B1L 6.38192172161621 -2.21104313883775 1.83233045365626 -1.20668361671652 0.227554010873448 NA
HSD17B1 3962.53476881452 -0.89863801383981 0.398783819612508 -2.25344652827942 0.0242310086347928 0.582914202525931
HSD17B10 106.149490523322 0.590200691729276 0.82369854766846 0.716525109094684 0.473667168997926 0.979531165002013
HSD17B12 114.334161084586 2.13340669175218 1.55544032903357 1.37157732889548 0.170195055436995 0.875917758283295
HSD17B4 255.559265847696 0.422884943702371 0.411600442988579 1.0274161529853 0.304224548595169 0.935643235079414
HSD17B7 28.4632185773896 1.03504576929306 0.857438042260983 1.20713768025005 0.227379125784352 NA
HSD17B8 10.7022045908377 1.52522100736524 1.85815806973255 0.820824144193918 0.411746443821701 NA
HSD3B7 30.8538661574429 0.55029813083954 0.769850800238112 0.714811403286631 0.474725587935256 NA
HSDL1 32.6058667420355 -1.13268791283787 0.96668829579934 -1.17171989953729 0.241309530942498 NA
HSDL2 98.9016663148168 -0.640657454582375 0.562894468053168 -1.13814842913301 0.255058508652995 0.916605284770827
HSF1 82.8018163755664 -0.210807875981758 0.556816445674868 -0.378594916905259 0.704988697387186 0.989133059435958
HSF2 54.4781352176641 -0.079655139827486 0.834604163190036 -0.0954406212437606 0.923964852232819 0.993322888964188
HSF4 4.10410527552834 2.0956574203388 2.31789165684825 0.904122250126378 0.365930581366413 NA
HSP90AA1 4661.86253060514 0.305956070298895 0.372709119139964 0.82089773119825 0.41170452349865 0.972596158909557
HSP90AB1 4300.57858478686 -0.0897776666753703 0.274278473775541 -0.32732305032746 0.743423560181985 0.989133059435958
HSP90B1 3215.59533128287 -0.0786712119353788 0.399585077591334 -0.196882256989181 0.84391967879203 0.989133059435958
HSPA13 153.781824097566 0.195626310810171 0.674314346186371 0.290111447155987 0.771730978658152 0.989133059435958
HSPA14 93.8033446109079 -0.224850117624475 0.695228768670993 -0.323418891387796 0.746378024412286 0.989133059435958
HSPA1A 162.425673764743 0.900109815315352 0.675854343333608 1.33181035853912 0.182922513239321 0.889675258073317
HSPA1B 184.83812052905 -0.928026936946903 0.592184478095957 -1.56712472425954 0.117085541122408 0.820684312178924
HSPA1L 21.5632851303082 -0.0196121305381672 0.893724952720494 -0.0219442575464274 0.982492420847105 NA
HSPA4 739.134593803834 0.182759347591785 0.300254465396326 0.60868153068281 0.542735551413646 0.985864691629559
HSPA4L 25.6991512151663 1.75866833663802 1.68018960518526 1.04670825912181 0.295234153353102 NA
HSPA5 4663.88109038826 -0.742527247131845 0.350065311136056 -2.12111061425122 0.0339124949313755 0.64786088278707
HSPA8 3487.17901590825 -0.0777734639275896 0.314699055334764 -0.247135994243317 0.804802978132932 0.989133059435958
HSPA9 726.258320014277 0.165272814783263 0.448195323413812 0.368751761005478 0.712312763642547 0.989133059435958
HSPB1 258.40827554299 0.817143085298168 0.693487256780875 1.17831016692548 0.238672976064241 0.910164124961529
HSPB11 39.9148194596616 -0.27163569105167 1.47796425339845 -0.18379043365025 0.854177861141809 NA
HSPB6 6.78587396130831 2.08836041183815 2.24506663866565 0.930199743683049 0.352267674588549 NA
HSPB8 17.1692834600476 -0.918920980870351 1.14188241208958 -0.804742214383336 0.420968453759927 NA
HSPBAP1 18.7591832972728 -0.217424597151888 1.286373413544 -0.169021370360007 0.865779832116725 NA
HSPD1 1759.62880355018 -0.407395390857964 0.283420281539537 -1.43742497412322 0.150597276775337 0.864111608747171
HSPE1 212.839640173221 0.26356627841613 0.463539513585282 0.568595061891395 0.569630976770311 0.985864691629559
HSPG2 303.658364802578 1.32079178258953 1.18468978957547 1.11488407700621 0.264900100954074 0.920495858049592
HSPH1 525.831872709018 0.106009601715488 0.479159710761861 0.221240641344685 0.824905065994103 0.989133059435958
HTATIP2 46.2177999393058 0.501787760004747 0.857672779579534 0.585057345822195 0.558509158156078 0.985864691629559
HTATSF1 145.192579762065 0.194014897050425 0.427890866293171 0.453421450032764 0.650245293634091 0.989133059435958
HTR7 13.2828241788298 1.73093650053852 1.70840753582869 1.01318711386912 0.310970794354383 NA
HTRA1 359.978390298948 -0.036821932246121 0.430888065369039 -0.0854559111879426 0.931898944976729 0.993322888964188
HTRA2 6783.59404956605 -0.531096924060479 0.319375324768606 -1.66292409861429 0.0963276298216471 0.797427048325522
HTT 101.366355751368 0.80958593879483 0.766543243716879 1.0561516854147 0.29089892010253 0.934729154575592
HUNK 33.4107240043434 -2.44118821971812 1.69387205823011 -1.4411880802077 0.149531554946906 NA
HUS1 51.8715985212652 0.55501306172408 0.570828973249737 0.972293082049397 0.330904764453158 0.944528076423393
HUWE1 838.265831288385 0.368606355576193 0.465985048504793 0.791026142917978 0.428928736048083 0.975368716202983
HYAL1 40.5640111558428 2.46255613421731 1.88915737883201 1.30352090398091 0.19239698447221 NA
HYI 728.762260762629 0.0378060241570873 0.29427029023553 0.128473805924573 0.897774026266387 0.993322888964188
HYLS1 73.1909420601697 -0.360143210138651 0.523631113093119 -0.687780388012593 0.491591088178666 0.981411944018917
HYOU1 543.404702821192 -0.184375610652178 0.29096763242889 -0.633663645378967 0.526300355270095 0.985864691629559
IAH1 58.5095987623298 -0.150705183611813 0.561076386805772 -0.268600117837399 0.788237421603272 0.989133059435958
IARS 662.371466974012 0.275205663151909 0.464155649493229 0.592916758532148 0.553236861965521 0.985864691629559
IARS2 124.014764976734 0.172398460468469 0.802634534095882 0.214790733696334 0.829930477734499 0.989133059435958
IBA57 109.80083996222 0.374908896587711 0.485961828881139 0.771478075656452 0.440423612779751 0.97806193470339
IBTK 37.0191642163807 0.581175058338645 0.852187821260364 0.681980009382323 0.495251591495713 NA
ICA1 32.0943216784627 -0.429784349035889 0.74380627452712 -0.577817590083019 0.563387278183356 NA
ICA1L 109.081773783426 0.0962092785657683 0.495293420271846 0.194247035450144 0.845982455223534 0.989133059435958
ICAM1 12.3223538240118 -3.60080669562443 1.5909135514555 -2.26335786273875 0.0236136380493716 NA
ICAM3 295.898648649842 -0.807340534796942 0.379879940223419 -2.1252518211994 0.0335656060611153 0.64786088278707
ICE1 135.621939077838 1.08221713547802 0.485471832584783 2.2292068516437 0.0258001448726829 0.594970544931539
ICE2 31.9614844697908 -0.498593275383043 0.762408331584649 -0.653971441191792 0.51313020514941 NA
ICK 28.436618026315 0.261219579224028 0.73013905815151 0.357766888796988 0.720517771539037 NA
ICMT 218.198190502106 0.262850803824533 0.412073872921912 0.63787301524536 0.523556344914877 0.985864691629559
ID1 213.48908480298 -0.840419591185933 0.894452139139463 -0.93959145985663 0.347427158553332 0.952294203125963
ID3 77.6686500103418 -0.5372844471992 1.39822338989293 -0.38426223669477 0.700784094167062 0.989133059435958
IDE 88.5332225351408 0.374520033541234 0.896365127331956 0.417820843450256 0.676078110252011 0.989133059435958
IDH1 218.568370599074 0.394492135500087 0.378431666376845 1.0424395486694 0.297207938662742 0.934729154575592
IDH2 10.5607545946527 1.92670972948774 1.69653621854137 1.13567261838021 0.25609360433811 NA
IDH3A 88.8188500797996 0.0409095492559025 0.708268006401558 0.0577599847602159 0.953939812471642 0.993322888964188
IDH3B 220.079173331902 0.559883219751749 0.429583571947929 1.30331617946418 0.192466839632221 0.896652916175647
IDH3G 119.338675301912 -0.204020725022276 0.685798784781622 -0.297493564511407 0.766089720499079 0.989133059435958
IDI1 201.81776481191 1.10121997332571 0.363678251987334 3.02800612164198 0.00246173100455178 0.280272387857616
IDNK 31.0221122363598 0.419523751953396 0.832981969451617 0.503640855791374 0.614513776984208 NA
IDS 122.931872042598 0.05067316767572 0.436283638389919 0.116147302389625 0.90753580058127 0.993322888964188
IER2 102.441879170094 -0.341343146114891 0.561608377776867 -0.60779568044569 0.543322994536886 0.985864691629559
IER3 169.108893735827 -1.31796862628183 0.58125470158199 -2.2674545645734 0.0233624714707588 0.577112783851122
IER3IP1 83.2650621558454 -0.0931563144759738 0.729763099267395 -0.127652815782948 0.898423732047227 0.993322888964188
IER5 25.7903133460414 -1.47617708582328 0.931458309695468 -1.58480210059632 0.113011304997804 NA
IER5L 150.07824124924 -0.370954648167854 0.651814598217225 -0.56911067837764 0.569281032088032 0.985864691629559
IFFO1 44.5695000963875 -0.410721196406056 0.661761532940159 -0.620648339260899 0.534831026974385 NA
IFFO2 169.966350888939 -0.255934336657896 0.350509291009559 -0.730178466655583 0.465281103104687 0.979531165002013
IFI16 438.997721468775 0.0057900319044387 0.373946137008776 0.0154835986560888 0.987646369302277 0.996512881805482
IFI35 24.5015593222153 0.728451880461834 0.96877779878152 0.751928751234849 0.452093906871751 NA
IFI44 51.5849940677971 1.95799526647475 1.17066564652936 1.67254866688842 0.094416179611891 0.797427048325522
IFIT1 47.3395606913538 -0.513210843500385 0.632526081312789 -0.811367086136957 0.417154894783991 0.974425436691084
IFIT3 64.1127557149149 -0.665376617176991 0.541849984145919 -1.22797201558616 0.219457473295233 0.9101358725112
IFIT5 54.5964066702745 0.0606546066590746 0.656535822519279 0.0923858296510446 0.926391497577277 0.993322888964188
IFITM1 52.0765606509866 0.437698940372797 1.36232859646842 0.321287346905475 0.747992644254312 0.989133059435958
IFITM2 18.3906929792977 -0.291351293556612 1.06401192545108 -0.273823334670893 0.784220390261186 NA
IFITM3 188.338034828032 -0.63380786089039 0.733873396392192 -0.863647413854029 0.387781609411823 0.962163889789323
IFNAR1 76.3439298814834 0.318923961904258 0.471192085064841 0.676844904685466 0.498504363783834 0.984754184665934
IFNAR2 20.8415475402389 -0.0562678626421734 0.823912330893982 -0.0682935071272938 0.945551992625383 NA
IFNGR1 44.4309487611026 0.0951880567844773 0.858250059798897 0.110909467115891 0.91168813824938 NA
IFNGR2 225.111507468887 -0.158331877931496 0.349491099865565 -0.453035507892474 0.650523173276219 0.989133059435958
IFRD1 21.1265404464059 0.215713386888268 1.23801530078544 0.174241293101476 0.861675834653413 NA
IFRD2 75.3242095738163 -0.324881065728964 0.545494759801597 -0.595571377893945 0.551461602253289 0.985864691629559
IFT122 261.567265198394 -0.107532769348713 0.2919008466595 -0.368388000854788 0.712583943284797 0.989133059435958
IFT140 92.1579919685746 -0.426955488488164 0.452058305949902 -0.944469956350013 0.344929547528382 0.952294203125963
IFT172 77.4429230554418 0.044166422561783 0.484253158874446 0.0912052337757371 0.927329516337481 0.993322888964188
IFT20 418.444709728241 -0.585526614619843 0.42149433507519 -1.3891684084328 0.164781545755905 0.872808290590742
IFT22 63.3575537109598 0.143327708078569 0.567821439785328 0.25241686564839 0.800718865216832 0.989133059435958
IFT46 17.2631101527829 0.729463076801721 1.07163420141479 0.680701563871958 0.496060346595013 NA
IFT52 46.3687318842134 0.822159298772255 0.717041991097027 1.1465985381336 0.251547580942509 0.916605284770827
IFT57 44.4937020329052 -0.308493607544441 0.709512439995007 -0.434796615471058 0.663710061815608 NA
IFT74 310.459151441065 -0.0642346509603501 0.259833428486206 -0.247214730354683 0.80474204587534 0.989133059435958
IFT80 36.0959486987834 -0.255663818733284 0.695801202790323 -0.367438023544675 0.713292313402905 NA
IFT81 32.5399281652123 1.04050018081267 0.848170767910205 1.22675788907031 0.219913602674433 NA
IFT88 15.7337104193951 -0.555440348024934 1.52121015236478 -0.365130581834127 0.715013933537647 NA
IGBP1 61.7980542173448 0.876298575084855 0.746224339200768 1.17430982755588 0.240270948340739 0.911120365774081
IGF1R 58.8067300521567 -0.918120168885317 0.580929610864273 -1.58043272664203 0.114007801792697 0.819112450740941
IGF2BP1 70.6773769595651 -0.479271445630961 0.539000239695319 -0.889185960106213 0.373903147035021 0.959002020924457
IGF2BP2 441.856542150442 0.0215769245822947 0.291843577633402 0.0739331828278174 0.941063552014002 0.993322888964188
IGF2BP3 99.1944010032693 -0.267941254768952 0.565309587953396 -0.473972599224765 0.635519446928168 0.989133059435958
IGF2R 445.287899508635 0.00557262610740608 0.601911675660226 0.00925821234700852 0.992613120834942 0.998196466704134
IGFBP1 9.1174733944814 1.53652685447 1.41169407878516 1.08842763992626 0.276406364678216 NA
IGFBP3 17.2088973303735 2.09278428760396 1.65818762976266 1.2620913641139 0.206915912387211 NA
IGFBP4 31.9171104487997 0.632632304742566 0.737919714169042 0.857318611490088 0.391268825463142 NA
IGFBP6 160.506948955497 -0.353687019676466 0.958452736454758 -0.36901873845624 0.712113757700897 0.989133059435958
IGFBP7 162.435764464426 -0.344349958522118 0.555574095216764 -0.619809241443782 0.535383383678414 0.985864691629559
IGFLR1 10.3089288826689 -3.08180049522855 1.60464325588318 -1.92055180111192 0.0547882365984905 NA
IGHMBP2 29.9420636200573 -0.204300825986862 0.942406939432656 -0.216786207145136 0.828374961464333 NA
IGSF10 34.9594092158831 0.490259667641157 0.966068174299145 0.507479369141652 0.611818508506798 NA
IGSF3 35.8206348806393 -1.18197748099477 1.04162629253242 -1.13474236342588 0.256483281780876 NA
IGSF8 29.9838970729497 -0.433954952759966 1.23213368100379 -0.352197946903322 0.724689816567721 NA
IK 352.508500059011 0.053644333755584 0.348836546151105 0.153780715774967 0.877782639536086 0.991555952518632
IKBIP 175.03490693087 0.147906057027254 0.391722187858337 0.377578961855341 0.705743395733861 0.989133059435958
IKBKAP 191.010893100003 -0.307846099493688 0.458148754521087 -0.671934816925315 0.501625194036071 0.985431459851245
IKBKB 56.8604714576103 0.808326303626934 0.730485493958136 1.10656037705419 0.268484046319428 0.922837707332827
IKBKG 58.4542867742124 -0.504402804645939 0.762953611778889 -0.66111857504663 0.508536273907465 0.985864691629559
IKZF4 13.2904672117836 -0.325645541416119 1.00797802331833 -0.323068096607971 0.74664367100967 NA
IKZF5 24.6594032595972 -1.54369197762457 0.774479112683536 -1.99320027143889 0.0462395214100362 NA
IL10RB 35.3754641336168 0.135073923436055 0.749086801248294 0.18031811962374 0.856902831417202 NA
IL11 133.754145524333 -0.384256529388217 0.407337160086613 -0.94333777283298 0.345508161044253 0.952294203125963
IL12RB2 195.395993577736 1.53725751649898 1.68964596542336 0.909810426537374 0.362922494917451 0.955877519568373
IL13RA1 62.9176342932828 -0.144127818835423 0.620066690959619 -0.232439221355965 0.816196888733498 0.989133059435958
IL15 71.8756732655358 0.908061903190365 0.853968561894374 1.06334348090753 0.28762621364985 0.933488533633662
IL16 99.049440101413 -2.2823558443806 2.63171932764919 -0.86724895789679 0.385805616751794 0.96070649946829
IL17D 57.0268518564788 -1.17022901003645 1.02374051653427 -1.14309142906456 0.253000632488313 0.916605284770827
IL17RA 106.097843945761 -0.369782175671328 0.500009462922367 -0.739550354727469 0.459572874831012 0.979531165002013
IL17RC 136.817456649742 -0.491346147261919 0.359470540938166 -1.36686067787246 0.17166897929739 0.875917758283295
IL17RD 69.3106950553912 0.137764864811842 0.548116891080778 0.251342126202674 0.801549608230186 0.989133059435958
IL17RE 13.5105128904076 0.475672630583449 1.0386323650988 0.457979788197918 0.646966962298221 NA
IL18 4.8741209571877 3.08800683304044 2.52141178154915 1.22471341477717 0.220683217956819 NA
IL18BP 284.938088555555 2.06886578962197 3.12683523798585 0.661648482302071 0.508196528492958 0.985864691629559
IL1A 104.985831007539 -0.0922752474324317 0.457495083272585 -0.201696697530304 0.84015384453199 0.989133059435958
IL1B 58.5361243878493 0.072939685513569 1.16683172331731 0.06251088657943 0.950155992659551 0.993322888964188
IL1R1 11.2988105657413 -1.10518078032378 1.52890798828216 -0.722856305803945 0.469768170374481 NA
IL1RAP 67.1397187152795 2.02727552046665 0.975598063109723 2.07798231374578 0.0377109881565696 0.661273362535052
IL21R 22.7787585182195 0.635252222721501 0.896024019962585 0.70896784971013 0.478344428274961 NA
IL23A 24.7646203746142 -1.24268475599334 1.32363739275603 -0.938840775271438 0.347812500362833 NA
IL24 99.2336568077717 -0.453236333353929 0.51207107854834 -0.885104338715631 0.376100359620833 0.959002020924457
IL31RA 32.841432911765 0.00702599564540996 0.71318254263494 0.00985160912583693 0.992139680325812 NA
IL32 42.6365180206843 -1.93701589308393 0.913494958656714 -2.12044508262234 0.0339685281964683 NA
IL4R 10.4980161736839 -1.02973807743692 1.29737808350908 -0.793707008408637 0.4273660192755 NA
IL6R 61.1606868602358 1.1868908328586 0.730600623378331 1.62454122660116 0.104260349120897 0.809494435093526
IL6ST 122.982465864467 0.555782036078133 0.544408092125853 1.02089231243398 0.307305461750359 0.935643235079414
IL7 31.7193854161596 1.54149492896323 0.904535831039506 1.7041833789953 0.0883468333746707 NA
ILDR2 9.73886981713884 4.98240757951698 1.72481188015416 2.88866724356726 0.00386878235576082 NA
ILF2 979.727909849281 -0.0485672437057524 0.266201200564203 -0.182445622344363 0.855233025113895 0.989133059435958
ILF3 826.615440835998 0.308084072675208 0.434561397983065 0.708954072094581 0.478352978358374 0.979531165002013
ILK 1380.95977871733 0.091102826777592 0.370954915392345 0.245590024548498 0.805999612037037 0.989133059435958
ILKAP 69.7968880445493 0.065498368666841 0.72629365158212 0.0901816620924096 0.92814285647339 0.993322888964188
ILVBL 123.325918039538 0.215466012279208 0.47601278496388 0.452647531926181 0.650802566254882 0.989133059435958
IMMP1L 300.166960721171 -0.189873295842497 0.46654316112829 -0.406979057164415 0.68402336999503 0.989133059435958
IMMT 388.382044875464 0.293405636035161 0.365932865734787 0.801801815330271 0.422667608403853 0.975272894487763
IMP3 119.047509797172 -0.925244035326027 0.690330271669089 -1.34029184768178 0.18015048084893 0.88449424439515
IMP4 112.21745582957 -0.341798521507342 0.617317971416207 -0.553683089321395 0.579795750498114 0.985864691629559
IMPA1 49.0940556814387 -0.462270080505858 1.11673892174993 -0.413946421587493 0.678913345708427 0.989133059435958
IMPACT 45.3296743074709 0.36886496878075 0.609828823196299 0.604866406358781 0.545267765852421 0.985864691629559
IMPAD1 136.715797556279 0.655637992185332 0.404136411437062 1.6223185380747 0.104735161380365 0.809494435093526
IMPDH1 164.73827857349 -0.321160788867651 0.396625382558262 -0.809733322653586 0.418093461846137 0.974425436691084
IMPDH2 1287.5194989422 0.219389081869951 0.266395788740361 0.823545608236982 0.410197792327284 0.971535304646084
IMPG2 14.1969497347797 1.29370525299617 1.84540516682905 0.701041308570268 0.483277236121203 NA
INADL 114.650770750795 0.140601287226075 0.519202134812605 0.270802598446214 0.786542861259023 0.989133059435958
INAFM2 15.5542341875395 -0.35516481663019 1.51393744094443 -0.234596758772695 0.814521725481192 NA
