geneIDs	disper	pval	padj	TEControl	TETreated	log2FC_TE(Treated vs Control)	
DRC1	nan	nan	nan	1.0	1.0	0.0
DRAXIN	nan	nan	nan	1.0	1.0	0.0
DRAM2	nan	nan	nan	82.83592309536256	152.00238685020943	0.8757655222400533
PRKACG	nan	nan	nan	14.318275306328859	15.552336917982943	0.11927365354740838
DRAIC	nan	nan	nan	1.0	0.6031228471343087	-0.7294762073547427
DQX1	nan	nan	nan	1.5933278116675957	2.6678253385478774	0.7436210991055194
PRKAG2-AS1	nan	nan	nan	1.0	1.0	0.0
PRKAG3	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
DPYSL5	nan	nan	nan	0.10856527332328922	0.20938320699080684	0.9475830361245667
DPYSL4	nan	nan	nan	17.44098550308672	3.857615525265725	-2.176700294505147
DPYS	nan	nan	nan	1.0	1.0	0.0
PRKAR2A-AS1	nan	nan	nan	1.0	1.0	0.0
DPYD-AS2	nan	nan	nan	0.48536720464023	1.0	1.042851463327277
PRKAA2	nan	nan	nan	63.31600796796958	183.76030529770432	1.537182956214929
PRG4	nan	nan	nan	0.006513870735329711	0.004950024262611144	-0.39607949382124463
DPPA4	nan	nan	nan	0.13185023472934146	0.17142157400547955	0.37864854950568905
DPPA2P3	nan	nan	nan	1.0	1.0	0.0
PROX2	nan	nan	nan	0.016096336542566772	0.019990055402687907	0.31255009606357653
PROZ	nan	nan	nan	0.04510914650319622	0.05297439493124134	0.2318752148491532
PRPF18	nan	nan	nan	217.44763176116433	180.86181201237594	-0.26578017348031047
DPP10	nan	nan	nan	1.0	1.0	0.0
DPM3	nan	nan	nan	912.4008446013343	756.6461781340571	-0.2700489553541452
DPH7	nan	nan	nan	75.3002546156889	58.50392872103159	-0.3641212337318942
DPH6-AS1	nan	nan	nan	0.39641415753522025	1.0	1.3349196070321847
DPH6	nan	nan	nan	176.27361132714688	56.55690106782235	-1.6400415375906876
DPEP3	nan	nan	nan	1.0	1.0	0.0
DPEP2	nan	nan	nan	1.0	1.0	0.0
DPEP1	nan	nan	nan	1.0	1.0	0.0
DPCR1	nan	nan	nan	1.5933278116675957	0.4317651311691964	-1.883724474977132
DOLPP1	nan	nan	nan	214.1938475395322	190.68652468628338	-0.16771414520493533
DOLK	nan	nan	nan	140.52916257968204	168.69013876943117	0.26350609025613814
PROX1-AS1	nan	nan	nan	1.0	1.0	0.0
DOK7	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
PRPH2	nan	nan	nan	0.22873412390987577	0.1900533899675449	-0.2672668529188029
DOK5	nan	nan	nan	1.0	1.0	0.0
PRPS1L1	nan	nan	nan	51.072355459347634	47.59564911928969	-0.10171289986165455
DOK3	nan	nan	nan	0.17960277410312625	0.3209730410166573	0.8376424946358489
DOK2	nan	nan	nan	32.049494357492094	10.548860902339312	-1.6032143749278394
DOHH	nan	nan	nan	365.14000103294416	178.54376386264317	-1.0321719797895987
DOCK9-AS2	nan	nan	nan	0.48536720464023	0.63617598743441	0.3903492865872453
DOCK9-AS1	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
DOCK8	nan	nan	nan	1.0	1.4169563346369694	0.5027953004060077
PRR14	nan	nan	nan	146.98618724634676	119.01902193008873	-0.30448841960746353
DOCK4-AS1	nan	nan	nan	0.19329820900745698	0.2890291874692999	0.580386919516763
PRR15	nan	nan	nan	1.0	1.0	0.0
PRR15L	nan	nan	nan	0.22873412390987577	0.0566664856051119	-2.0131039756578715
PRR16	nan	nan	nan	13.150963847916561	32.31161314353685	1.2968842383139179
PRPH	nan	nan	nan	2.1866556233351915	1.4169563346369694	-0.6259307276492201
DPPA3	nan	nan	nan	0.06838443194240289	0.09299481393384683	0.44348233755512334
PROX1	nan	nan	nan	4.559966870005574	7.912406808222327	0.7950932600110598
PROSER2-AS1	nan	nan	nan	0.057216620775264904	0.058861345391449646	0.04088622395098174
PRMT5-AS1	nan	nan	nan	0.00034264496419858905	0.0002601116938163784	-0.39758322424243353
DPPA2	nan	nan	nan	1.0	1.0	0.0
DPP9-AS1	nan	nan	nan	0.0025206673254464687	0.0007811047409259707	-1.690217803438646
PRMT8	nan	nan	nan	11.835971748436604	7.996639463038888	-0.5657124090058239
PRMT9	nan	nan	nan	88.4419307072696	93.17173152401578	0.07516178506386773
PRNCR1	nan	nan	nan	1.0	1.0	0.0
PRND	nan	nan	nan	0.1289280560581227	0.1415728637666945	0.13497851775492364
DPP6	nan	nan	nan	8.900289432110556	7.213210225243557	-0.3032107814066105
PRNT	nan	nan	nan	1.0	1.0	0.0
PRO1804	nan	nan	nan	1.0	1.0	0.0
PROB1	nan	nan	nan	1.0	1.8033732606774084	0.850698035480812
PROC	nan	nan	nan	0.09747674762545637	0.08626257808877273	-0.17632328155449128
PROCA1	nan	nan	nan	0.23233883823059714	0.3718055633336663	0.6783180193624125
DPP4	nan	nan	nan	3.6854535235101458	1.0	-1.8818421650080703
PROSER3	nan	nan	nan	252.11117624682566	163.59614137996942	-0.62392135428132
PRODH	nan	nan	nan	0.10952024845596896	0.0766820818663323	-0.5142362137493199
PROK1	nan	nan	nan	1.0	1.0	0.0
PROK2	nan	nan	nan	1.0	1.0	0.0
PROKR1	nan	nan	nan	1.0	1.0	0.0
PROKR2	nan	nan	nan	1.0	1.0	0.0
PROL1	nan	nan	nan	1.0	1.0	0.0
PROM1	nan	nan	nan	4.716038008425456	2.576207112758287	-0.8723267628256755
PROM2	nan	nan	nan	0.05258829276374299	0.23497966025834613	2.1597223163445403
PROP1	nan	nan	nan	1.0	1.0	0.0
PRORSD1P	nan	nan	nan	0.04811972714923022	0.04431282240312143	-0.11890424321219673
PRORY	nan	nan	nan	1.0	1.0	0.0
DPP10-AS3	nan	nan	nan	1.0	1.0	0.0
DPP10-AS1	nan	nan	nan	1.0	1.0	0.0
PROSER1	nan	nan	nan	165.01428672558342	238.86208227134523	0.5335869173911245
PROSER2	nan	nan	nan	74.85125932488924	37.813068333892595	-0.9851416676388576
PRODH2	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
PRR18	nan	nan	nan	1.0	1.8033732606774084	0.850698035480812
PRG3	nan	nan	nan	1.0	1.0	0.0
PRG1	nan	nan	nan	1.0	1.0	0.0
PPP3CC	nan	nan	nan	105.207598395356	191.22754797627732	0.8620514669654638
DUSP15	nan	nan	nan	3.373311246670383	1.4169563346369694	-1.2513701378170983
PPP3R2	nan	nan	nan	0.175098384571433	0.2890291874692999	0.7230494161581671
DUSP13	nan	nan	nan	1.0	1.0	0.0
DUSP1	nan	nan	nan	296.2654824472393	455.63597608809107	0.6209911144637719
PPP4R1-AS1	nan	nan	nan	1.0	0.6031228471343087	-0.7294762073547427
PPP4R1L	nan	nan	nan	0.6535316023188898	1.0	0.6136710938989652
DUPD1	nan	nan	nan	1.0	1.0	0.0
DUOXA2	nan	nan	nan	0.6838455646176516	0.63617598743441	-0.10424463457116606
DUOXA1	nan	nan	nan	1.0	1.0	0.0
PPP4R3CP	nan	nan	nan	1.0	1.0	0.0
PPP4R4	nan	nan	nan	18.31549884958215	21.053792108338683	0.2010151125212145
DUOX2	nan	nan	nan	2.342726761755073	1.4169563346369694	-0.7253933983753686
DTX4	nan	nan	nan	4.185738771568465	18.613132917709926	2.1527667246575617
PPP3CB-AS1	nan	nan	nan	0.006245753306289375	0.0054069078198550275	-0.20807182644253785
DTX3	nan	nan	nan	68.08554426483919	151.91276918807665	1.1578227153638263
DTX2	nan	nan	nan	168.7900758549335	100.90686356214127	-0.7422057740068135
DTX1	nan	nan	nan	2.1866556233351915	2.637285929951347	0.2703279661128306
DTNB	nan	nan	nan	266.8345287014039	141.50805102992453	-0.9150612282285451
DTHD1	nan	nan	nan	2.5667493285835845	0.6336366048313129	-2.0182148210694657
DSTNP2	nan	nan	nan	0.34280582414640187	0.2890291874692999	-0.2461764305966132
PPT2-EGFL8	nan	nan	nan	0.4189437286444976	1.0	1.2551716167321405
PPTC7	nan	nan	nan	69.39703602707378	168.69040658334896	1.2814319787529804
DSPP	nan	nan	nan	1.0	1.0	0.0
PPY	nan	nan	nan	1.0	1.0	0.0
PPY2P	nan	nan	nan	1.0	1.0	0.0
DSP	nan	nan	nan	53.362976576010034	183.9575701922914	1.7854619999700212
PQLC1	nan	nan	nan	144.8710174897764	46.317152642618645	-1.6451505308673973
DSN1	nan	nan	nan	186.50189114802697	843.4754469599707	2.177155813550126
PQLC2L	nan	nan	nan	12.056747394382302	7.488064902612328	-0.6871759124697641
DTX2P1-UPK3BP1-PMS2P11	nan	nan	nan	0.5018905321062057	0.4317651311691964	-0.217125992936666
PQLC3	nan	nan	nan	22.173510371787255	69.03229226986294	1.638434204104514
DUSP2	nan	nan	nan	1.5933278116675957	1.4169563346369694	-0.16924781743853767
DUSP22	nan	nan	nan	16.513367610482284	37.39611199925562	1.1792539212242392
DYSF	nan	nan	nan	66.5987782658431	44.22945903359741	-0.5904881148658161
PPP1R3A	nan	nan	nan	1.0	1.0	0.0
DYRK4	nan	nan	nan	217.29253517933293	218.77151756446693	0.009786308781432496
PPP1R3C	nan	nan	nan	0.6838455646176516	1.0	0.5482575421688656
PPP1R3D	nan	nan	nan	84.76041548142479	90.58056033751889	0.09581080444749634
DYRK3	nan	nan	nan	133.4199171803436	369.68954412604705	1.4703401897009964
PPP1R3F	nan	nan	nan	2.7355411338356426	3.0542422645883165	0.15898825280518536
PPP1R3G	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
PPP1R42	nan	nan	nan	1.0	1.4169563346369694	0.5027953004060077
DYRK1B	nan	nan	nan	345.2194305288498	251.52245538819938	-0.45682646176308506
DYNLRB2	nan	nan	nan	1.0	1.0	0.0
DYNC2LI1	nan	nan	nan	123.80167166099871	75.15751027364402	-0.720041614190543
DYNC1I1	nan	nan	nan	20.92291680388235	20.128261213275152	-0.05586143764933382
DYNAP	nan	nan	nan	0.13482328139849922	0.1415728637666945	0.07047511691866326
DUSP21	nan	nan	nan	1.0	1.0	0.0
DYDC2	nan	nan	nan	0.6838455646176516	0.6336366048313129	-0.11001487121008469
DUXAP8	nan	nan	nan	0.34280582414640187	0.36823240508500277	0.10322497139629094
DUXAP10	nan	nan	nan	0.48536720464023	0.63617598743441	0.3903492865872453
PPP2R2B	nan	nan	nan	2.936054573422669	6.1345345186184135	1.0630750937278983
PPP2R2B-IT1	nan	nan	nan	1.0	1.0	0.0
PPP2R2C	nan	nan	nan	1.0	1.0	0.0
DUXA	nan	nan	nan	0.17218879476962592	0.047018406691977016	-1.8726937055662813
DUX4	nan	nan	nan	1.0	1.0	0.0
PPP2R3B	nan	nan	nan	227.9818680688621	133.77971250911574	-0.7690597379942785
DUSP9	nan	nan	nan	2.779983435002787	3.4101197820322255	0.2947461290348481
DUSP8	nan	nan	nan	58.70454744395954	228.5678098890373	1.9610780687984795
DUSP5P1	nan	nan	nan	1.0	1.0	0.0
DUSP27	nan	nan	nan	1.0	1.0	0.0
DUSP26	nan	nan	nan	2.342726761755073	1.8339126692739387	-0.3532637591969432
DUSP23	nan	nan	nan	361.0351045230147	266.84612182986154	-0.43613107721088795
DYDC1	nan	nan	nan	0.13862649276130237	0.11390589604397558	-0.2833605693811956
PRG2	nan	nan	nan	2.2646911925451323	1.0	-1.1793143415046299
PRAC1	nan	nan	nan	1.0	1.0	0.0
DSG4	nan	nan	nan	1.0	1.0	0.0
PRDM1	nan	nan	nan	31.83685648576399	54.6070566724749	0.7783895036685227
PRDM10	nan	nan	nan	75.27783855533974	318.419288036422	2.080630618997448
PRDM11	nan	nan	nan	19.73003803956744	29.37580018085199	0.5742344128585612
PRDM12	nan	nan	nan	1.0	0.6531866475408284	-0.6144327952974941
PRDM13	nan	nan	nan	1.5933278116675957	1.4169563346369694	-0.16924781743853767
PRDM14	nan	nan	nan	1.0	0.35691071494052123	-1.486364881201435
PRDM15	nan	nan	nan	46.9010094991887	99.92894244240044	1.0912836109338455
PRDM16	nan	nan	nan	1.0	1.0	0.0
DSCR9	nan	nan	nan	0.18408802405962166	0.35691071494052123	0.9551674392076905
DSCR8	nan	nan	nan	1.0	1.0	0.0
PRDM5	nan	nan	nan	5.910010213581732	25.101197820322255	2.0865236819588624
PRDM6	nan	nan	nan	0.5018905321062057	3.8865886067001476	2.953059771465501
PRDM7	nan	nan	nan	0.18181774170418177	0.07713609237556909	-1.237015016336127
DSCR4	nan	nan	nan	1.0	1.0	0.0
DSG1	nan	nan	nan	1.0	1.0	0.0
PRDM9	nan	nan	nan	1.5933278116675957	1.4169563346369694	-0.16924781743853767
PRDX2	nan	nan	nan	72.47440392174316	14.603950271722708	-2.311112901304105
DSCAS	nan	nan	nan	1.0	1.0	0.0
DSCAML1	nan	nan	nan	1.0	1.0	0.0
DSCAM-IT1	nan	nan	nan	1.0	1.0	0.0
DSCAM-AS1	nan	nan	nan	0.30196953422956985	0.24284250897020185	-0.31438201924680365
DSCAM	nan	nan	nan	1.0	1.0	0.0
DSC2	nan	nan	nan	181.8779450657231	549.9709941487359	1.5963849228019154
DSC1	nan	nan	nan	0.07746175621764052	0.07488217202692003	-0.04886192836933789
PRELP	nan	nan	nan	0.04270226158037346	0.05061739050965006	0.24532065444954387
DRP2	nan	nan	nan	46.43029522404957	95.21626922757574	1.036141647977339
DRICH1	nan	nan	nan	8.384997189652902	2.545667704161757	-1.7197661892775145
DRGX	nan	nan	nan	1.0	1.0	0.0
PREX2	nan	nan	nan	7.323455962725661	14.687884840112474	1.004030125703911
PRF1	nan	nan	nan	1.0	1.4169563346369694	0.5027953004060077
DSCR10	nan	nan	nan	1.0	1.0	0.0
PRAC2	nan	nan	nan	1.0	0.4317651311691964	-1.2116813571325866
PRCD	nan	nan	nan	0.6535316023188898	0.35691071494052123	-0.8726937873024697
PRCAT47	nan	nan	nan	1.0	1.0	0.0
PRAF2	nan	nan	nan	695.6528000571129	1291.5838030045998	0.892701911698726
PRAM1	nan	nan	nan	1.2833746642917923	1.0	-0.3599424076905156
DSG3	nan	nan	nan	0.040407772305169114	0.05273374579880855	0.38409366086836716
PRAMEF1	nan	nan	nan	2.2646911925451323	1.4169563346369694	-0.6765190410986222
PRAMEF10	nan	nan	nan	1.0	1.0	0.0
PRAMEF11	nan	nan	nan	1.0	1.0	0.0
PRAMEF12	nan	nan	nan	1.5933278116675957	1.386416926040439	-0.2006819450157476
PRAMEF14	nan	nan	nan	1.0	1.0	0.0
PRAMEF15	nan	nan	nan	1.0	1.0	0.0
PRAMEF16	nan	nan	nan	1.0	1.0	0.0
PRAMEF17	nan	nan	nan	1.5933278116675957	1.0	-0.6720431178445454
PRAMEF19	nan	nan	nan	4.559966870005574	1.0	-2.189023342668023
PRAMEF2	nan	nan	nan	2.342726761755073	1.0	-1.2281886987813764
PRAMEF20	nan	nan	nan	1.0	1.4169563346369694	0.5027953004060077
DSG1-AS1	nan	nan	nan	1.0	1.0	0.0
PRAMEF22	nan	nan	nan	1.0	1.0	0.0
PRAMEF26	nan	nan	nan	1.0	1.0	0.0
PRAMEF4	nan	nan	nan	1.5933278116675957	1.0	-0.6720431178445454
PRAMEF5	nan	nan	nan	1.0	1.0	0.0
PRAMEF6	nan	nan	nan	1.0	1.0	0.0
PRAMEF7	nan	nan	nan	1.0	1.0	0.0
PRAMEF8	nan	nan	nan	1.0	1.0	0.0
PRAMEF9	nan	nan	nan	1.0	1.0	0.0
PRAP1	nan	nan	nan	0.6535316023188898	0.4317651311691964	-0.5980102632336214
PRB1	nan	nan	nan	2.1866556233351915	3.7965367080726646	0.7959579293568195
PRB2	nan	nan	nan	1.0	1.386416926040439	0.4713611728287978
PRB3	nan	nan	nan	1.0	1.0	0.0
PRB4	nan	nan	nan	1.0	1.0	0.0
DSG2-AS1	nan	nan	nan	0.0038595644262810753	0.003662862522017448	-0.07546648688564517
PRC1-AS1	nan	nan	nan	0.0003493200903733619	0.0003118421661029865	-0.1637336016154709
PRAMEF25	nan	nan	nan	1.0	1.0	0.0
DOCK2	nan	nan	nan	7.863415396773847	7.13218738516842	-0.1408114613089726
PRR20A	nan	nan	nan	1.0	1.0	0.0
PRR20B	nan	nan	nan	1.0	1.0	0.0
DLX6	nan	nan	nan	132.48751706087523	10.003368808984769	-3.727298596062757
PTCD1	nan	nan	nan	1.0	0.6031228471343087	-0.7294762073547427
DLX4	nan	nan	nan	3.6854535235101458	1.8339126692739387	-1.0069172254236372
DLX3	nan	nan	nan	2.2646911925451323	1.0	-1.1793143415046299
DLX2-AS1	nan	nan	nan	1.0	1.0	0.0
PTCH2	nan	nan	nan	0.24935798255754138	0.2890291874692999	0.21299680199538207
PTCHD1	nan	nan	nan	0.5018905321062057	0.35691071494052123	-0.49180951700551434
PTCHD1-AS	nan	nan	nan	1.0	1.0	0.0
PTCHD2	nan	nan	nan	5.9026936317606475	8.260898754693207	0.4849252866251659
PTCHD3	nan	nan	nan	1.0	1.0	0.0
DLX2	nan	nan	nan	18.42270470207757	33.3381109015576	0.8556874724564247
PTCRA	nan	nan	nan	1.6713633808775366	1.4169563346369694	-0.2382301318536304
PTCSC3	nan	nan	nan	1.0	1.0	0.0
DLSTP1	nan	nan	nan	0.02655800844607539	0.03127390526665243	0.23581241945193643
PTBP2	nan	nan	nan	144.75323212714443	154.02257673433326	0.08954627580719698
PTDSS2	nan	nan	nan	90.18680863389531	172.27045934310365	0.9336869966289525
PTENP1	nan	nan	nan	1.0	0.4484447524989554	-1.15699783595318
PTENP1-AS	nan	nan	nan	0.6838455646176516	1.0	0.5482575421688656
PTER	nan	nan	nan	110.20312347146123	110.16714522633796	-0.00047107658022227383
PTF1A	nan	nan	nan	1.0	1.0	0.0
PTGDR	nan	nan	nan	1.0	1.0	0.0
PTGDR2	nan	nan	nan	0.0022779098761230064	0.0026163847693640332	0.19986405230070936
PTGDS	nan	nan	nan	1.0	1.0	0.0
PTGER1	nan	nan	nan	1.0	1.8544999495532615	0.8910302285962419
PTGER2	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
PTGER3	nan	nan	nan	0.6535316023188898	1.0	0.6136710938989652
PTGER4	nan	nan	nan	12.766583125301448	21.16535435701035	0.7293321920919134
PTGER4P2-CDK2AP2P2	nan	nan	nan	0.27910273926046614	0.23786642690444998	-0.23064462349371428
DLL3	nan	nan	nan	9.25951053614833	12.536072282604776	0.4370775646824985
DLL1	nan	nan	nan	16.925693260629064	10.579400310935842	-0.677957075275633
DLL4	nan	nan	nan	2.1866556233351915	1.0	-1.1287260280552278
PTGES2-AS1	nan	nan	nan	0.011294262939413824	0.010610383687821945	-0.09011329663803114
DLX6-AS1	nan	nan	nan	0.08212904674203508	0.0566664856051119	-0.5353968222384413
PTAFR	nan	nan	nan	0.05156089708692925	0.07568220313405989	0.5536767218421965
DNA2	nan	nan	nan	260.85833855456536	500.3748783227192	0.9397428087353195
DMXL2	nan	nan	nan	199.58318758874907	139.02082041926	-0.5216892326067546
DMXL1	nan	nan	nan	162.81868128730886	510.26849642979676	1.6479903343801716
DMWD	nan	nan	nan	589.5439865913837	207.07996714504753	-1.5094114640304728
PSMD5-AS1	nan	nan	nan	0.02506442263446689	0.0241959531762247	-0.050875227732254835
DMTN	nan	nan	nan	2.5872666973562923	13.467555244798096	2.379987302351431
PSMD6-AS2	nan	nan	nan	0.03047455087312004	0.03715447840213132	0.2859311570934038
DMRTC2	nan	nan	nan	1.0	1.0	0.0
DMRTC1B	nan	nan	nan	1.0	1.0	0.0
DMRTC1	nan	nan	nan	1.0	1.0	0.0
DMRTB1	nan	nan	nan	1.0	1.8339126692739387	0.8749249395844332
DMRTA2	nan	nan	nan	4.200745765967801	4.121874816920043	-0.027344784595825455
DMRTA1	nan	nan	nan	44.28068608136233	73.93184715308891	0.7395183835649348
DMRT3	nan	nan	nan	1.0	1.0	0.0
DMBT1	nan	nan	nan	111.62677314270793	87.1502501713348	-0.35710638127738026
DMRT2	nan	nan	nan	22.323744708716642	7.579683128401919	-1.5583696107896206
DMP1	nan	nan	nan	1.0	1.0	0.0
DMKN	nan	nan	nan	165.36893659633864	9.678112403978776	-4.094818754384971
PSMG3-AS1	nan	nan	nan	0.09999973373109443	0.09821836083494628	-0.025931507820168065
DMGDH	nan	nan	nan	1.0	1.0	0.0
PSORS1C1	nan	nan	nan	1.0	1.386416926040439	0.4713611728287978
PSORS1C2	nan	nan	nan	0.39641415753522025	0.63617598743441	0.6824174302921531
PSORS1C3	nan	nan	nan	1.0	1.0	0.0
DMD	nan	nan	nan	69.0121388626093	89.46267690030453	0.37443578079922535
DMC1	nan	nan	nan	0.046974886509717415	0.056944461697057996	0.27766585902995455
PSPN	nan	nan	nan	0.5978316621252285	5.3727438208309515	3.1678478385755278
DMBX1	nan	nan	nan	0.057216620775264904	0.08763224386338946	0.6150275058948789
PSTK	nan	nan	nan	131.79371201123422	105.00845450235192	-0.3277760521170885
PSTPIP1	nan	nan	nan	0.4189437286444976	0.6336366048313129	0.5968992033531902
DMBT1P1	nan	nan	nan	0.1324016591694576	0.1840275427335154	0.47500050421341955
DMRT1	nan	nan	nan	1.0	1.0	0.0
DNAAF1	nan	nan	nan	0.024902867025922787	0.018970996295385158	-0.3925164005331574
DLK1	nan	nan	nan	1.5933278116675957	1.0	-0.6720431178445454
PTGES3L-AARSD1	nan	nan	nan	1.0	1.0	0.0
DLEU2	nan	nan	nan	0.029688073036151574	0.02263022725452972	-0.3916323830168196
PTPN20	nan	nan	nan	1.0	1.0	0.0
DLEU1-AS1	nan	nan	nan	1.0	1.0	0.0
PTPN22	nan	nan	nan	256.6344911647942	218.4881288402881	-0.23216018318649834
DLEU1	nan	nan	nan	0.09496518777811142	0.13986707525683406	0.558585737617689
PTPN3	nan	nan	nan	0.22873412390987577	1.237769168325989	2.435998774619506
PTPN4	nan	nan	nan	81.2556971720807	31.837143606331374	-1.351758065206596
PTPN5	nan	nan	nan	1.0	1.0	0.0
PTPN6	nan	nan	nan	0.1179605231797117	0.2478703755557776	1.0712817305886984
PTPN7	nan	nan	nan	1.45216646954385	1.0	-0.5382068465975507
DLEC1	nan	nan	nan	0.015772321097520577	0.011384436452780105	-0.4703321090592274
DKKL1	nan	nan	nan	1.0	6.508339062133542	2.702289412429699
DKK4	nan	nan	nan	1.0	0.3462644524588615	-1.5300538069584866
PTPRC	nan	nan	nan	1.0	1.4169563346369694	0.5027953004060077
DLEU2L	nan	nan	nan	1.0	1.0	0.0
PTPRCAP	nan	nan	nan	0.18181774170418177	0.3462644524588615	0.9293813039096064
PTPRD-AS1	nan	nan	nan	1.0	1.0	0.0
PTPRD-AS2	nan	nan	nan	1.0	1.0	0.0
PTPRE	nan	nan	nan	301.6977378727524	61.90538456602055	-2.284967072753286
DKK2	nan	nan	nan	9.181474966938389	12.8779578442964	0.48810599195514737
DKK1	nan	nan	nan	395.17389272289853	309.79762543726054	-0.3511615519269409
PTPRG-AS1	nan	nan	nan	0.005539759878656983	0.004205136255768793	-0.39767089612936424
DKFZp779M0652	nan	nan	nan	1.0	1.0	0.0
DKFZp686K1684	nan	nan	nan	0.40736768003410667	0.29640930379638886	-0.45874079133560075
DKFZP586I1420	nan	nan	nan	0.5018905321062057	0.6031228471343087	0.2650791568411779
DKFZp451B082	nan	nan	nan	1.0	1.0	0.0
PTPRN	nan	nan	nan	2.936054573422669	0.7290821901341258	-2.009725419055391
PTPRN2	nan	nan	nan	1.0	1.0	0.0
PTPRO	nan	nan	nan	0.5195785131544928	1.8339126692739387	1.8195112642064406
PTPRQ	nan	nan	nan	0.6838455646176516	0.7290821901341258	0.09241090739627877
PTPRD	nan	nan	nan	38.73038141802835	205.5641360239415	2.4080509708324502
PTGES3L	nan	nan	nan	0.05532376033116731	0.08226724070738112	0.572418836306611
DLEU7	nan	nan	nan	0.08816829919806003	0.1395917077961338	0.6628813083662255
DLEU7-AS1	nan	nan	nan	1.0	1.0	0.0
PTGFR	nan	nan	nan	146.13738749344682	35.5210616592882	-2.0405787145933534
DLGAP4-AS1	nan	nan	nan	0.5018905321062057	0.1964872202242751	-1.3529372498545942
PTGIR	nan	nan	nan	1.0	1.4169563346369694	0.5027953004060077
PTGIS	nan	nan	nan	0.054991089024130343	0.03374621966923711	-0.704471960376492
DLGAP3	nan	nan	nan	4.356816904387682	1.4169563346369694	-1.6204791847354574
DLGAP2-AS1	nan	nan	nan	1.0	1.0	0.0
PTGS1	nan	nan	nan	1.0	1.7728338520808784	0.8260573348768393
PTGS2	nan	nan	nan	307.2887410716962	118.56107938477723	-1.3739644209996156
PTH	nan	nan	nan	1.0	1.0	0.0
PTH1R	nan	nan	nan	7.396144264108973	2.7091025675319593	-1.4489583497427831
PTH2	nan	nan	nan	1.5933278116675957	1.0	-0.6720431178445454
PTH2R	nan	nan	nan	1.0	1.0	0.0
DLGAP2	nan	nan	nan	1.0	1.0	0.0
DLGAP1-AS5	nan	nan	nan	1.0	1.0	0.0
PTPN13	nan	nan	nan	95.45631052351277	186.2543425367212	0.9643615814758606
PTK2B	nan	nan	nan	9.247784924361785	6.74577045912798	-0.4551246174213941
DLGAP1-AS4	nan	nan	nan	1.0	1.0	0.0
DLGAP1-AS3	nan	nan	nan	1.0	1.0	0.0
DLGAP1-AS2	nan	nan	nan	1.0	1.0	0.0
PTN	nan	nan	nan	2.1866556233351915	12.928441275775008	2.5637504131894477
DLGAP1-AS1	nan	nan	nan	0.33501592698150295	1.0	1.5776984105676117
PTOV1-AS1	nan	nan	nan	0.0008382616136035973	0.0006609085660331243	-0.3429498711723067
PTOV1-AS2	nan	nan	nan	0.0005479399497895526	0.0005993383893000787	0.12935299249487642
DLGAP1	nan	nan	nan	9.983764178529988	1.4169563346369694	-2.816788557022984
DLG5-AS1	nan	nan	nan	0.08077904346890172	0.08632883851214233	0.09586151555643907
PTP4A3	nan	nan	nan	1.0	1.0	0.0
PTPDC1	nan	nan	nan	46.75738698308401	48.70826520148434	0.058972293203986226
DLG3-AS1	nan	nan	nan	0.34280582414640187	0.36823240508500277	0.10322497139629094
DLG2	nan	nan	nan	2.2646911925451323	4.274571859902694	0.916465585738987
DLG1-AS1	nan	nan	nan	0.0351494949562348	0.06415660670879705	0.8680938784294336
PTK6	nan	nan	nan	0.10020933842518334	0.13986707525683406	0.48103943335605104
DNAH10	nan	nan	nan	4.593953704882209	3.4688884102177404	-0.4052628864876324
DNAH12	nan	nan	nan	0.48536720464023	1.0	1.042851463327277
DNAH17-AS1	nan	nan	nan	0.6535316023188898	0.4484447524989554	-0.5433267420542148
PRRG3	nan	nan	nan	1.0	1.0	0.0
DNM3OS	nan	nan	nan	0.39641415753522025	1.0	1.3349196070321847
PRRT1	nan	nan	nan	10.805387263521295	12.105123992215521	0.163867077763733
DNM3-IT1	nan	nan	nan	1.0	1.0	0.0
DNM3	nan	nan	nan	43.04695163082913	29.45526407707577	-0.5473855894734001
PRRT3-AS1	nan	nan	nan	0.5018905321062057	0.36823240508500277	-0.44675613877194476
PRRT4	nan	nan	nan	1.0	1.0	0.0
DNM1P46	nan	nan	nan	0.12476460173772654	0.1520275909924251	0.28512450720937954
PRRX2	nan	nan	nan	1.0	1.8339126692739387	0.8749249395844332
PRRX2-AS1	nan	nan	nan	1.0	1.0	0.0
PRSS1	nan	nan	nan	1.0	1.0	0.0
DNM1P41	nan	nan	nan	0.001324876842673231	0.0014947847004994942	0.17407944606826753
PRSS16	nan	nan	nan	1.0	2.250869003910908	1.1704820972597063
PRSS21	nan	nan	nan	1.0	1.0	0.0
PRRG2	nan	nan	nan	0.5978316621252285	0.6031228471343087	0.01271258104618933
PRSS22	nan	nan	nan	1.0	1.0	0.0
PRSS27	nan	nan	nan	1.0	1.0	0.0
PRSS3	nan	nan	nan	1.0	0.63617598743441	-0.6525021767400316
PRSS30P	nan	nan	nan	1.0	1.0	0.0
